teacherPortal	GET	/teacher-portal/classes/:classId/students	auth	-	teacherPortalController.listStudentsForClass
teacherPortal	GET	/teacher-portal/profile	auth	-	teacherPortalController.getProfile
teacherPortal	PATCH	/teacher-portal/profile	auth	-	teacherPortalController.updateProfile
teacherPortal	GET	/teacher-portal/students	auth	-	teacherPortalController.listMyStudents
teacherPortal	GET	/teacher-portal/students/:studentId	auth	-	teacherPortalController.getStudentDetail
teacherPortal	GET	/teacher-portal/timetable/today	auth	-	teacherPortalController.getTodayTimetable
teacherPortal	GET	/teacher-portal/timetable	auth	-	teacherPortalController.getWeeklyTimetable
teacherPortal	GET	/teacher-portal/assessments	auth	-	teacherPortalController.listMyAssessments
teacherPortal	POST	/teacher-portal/assessments	auth	-	teacherPortalController.createAssessment
teacherPortal	POST	/teacher-portal/homework/ai-enhance	auth	-	teacherPortalController.enhanceHomework
teacherPortal	GET	/teacher-portal/leave-summary	auth	-	teacherPortalController.getLeaveSummary
teacherPortal	GET	/teacher-portal/leave-requests	auth	-	teacherPortalController.listMyLeaveRequests
teacherPortal	POST	/teacher-portal/leave-requests	auth	-	teacherPortalController.applyForLeave
teacherPortal	GET	/teacher-portal/attendance/today	auth	-	teacherPortalController.getTodayAttendance
teacherPortal	POST	/teacher-portal/attendance/check-in	auth	-	teacherPortalController.checkIn
teacherPortal	POST	/teacher-portal/attendance/check-out	auth	-	teacherPortalController.checkOut
timetable	GET	/timetable/	auth	P:timetable.view	timetableController.listForClass
timetable	POST	/timetable/	auth	P:timetable.manage	timetableController.upsertPeriod
timetable	DELETE	/timetable/:id	auth	P:timetable.manage	timetableController.deletePeriod
timetableChangeRequest	POST	/timetable-change-requests/	auth	R:teacher	controller.create
timetableChangeRequest	GET	/timetable-change-requests/mine	auth	R:teacher	controller.listMine
timetableChangeRequest	GET	/timetable-change-requests/	auth	P:timetable.manage	controller.listOpen
timetableChangeRequest	PATCH	/timetable-change-requests/:id	auth	P:timetable.manage	controller.review
tracking	POST	/tracking/driver/trips	auth	R:driver	controller.startTrip
tracking	POST	/tracking/driver/trips/:tripId/location	auth	R:driver	controller.recordLocation
